Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
S;4.2;0.3014359712322765;0.8923327874957456;-0.47273545345333545;0.029057088603270387;1.3735892559408747;2.173384704391667;-3.69695878040117;-0.6836720808407595;-0.26300395077335814;0.36450861918669464;-2.972038692303588;-2.638914676241419;0.18158887115904188;0.6913838041348528;-1.1419729410846777;-0.5400421364287191
S;4.3;0.2878392557751095;0.9035601000159366;-0.4919054843754509;0.03792859736572041;1.3709753200724215;2.1795614603988254;-3.6686049624642383;-0.6598838047665705;-0.27607239517579885;0.36923270382310847;-2.971927702771593;-2.618788552429561;0.1637758904343447;0.7018294782025403;-1.1845453057184274;-0.5400363308983043
S;4.4;0.271746617753049;0.9135286557393862;-0.5077569561755197;0.04773187082331276;1.3691989065703982;2.1880214653630183;-3.628699981938315;-0.6315928561335813;-0.288072747186936;0.3737919695223235;-2.956073483621786;-2.583058201847126;0.14260241439214605;0.7078963059555963;-1.2183547982446727;-0.5389328942148515
S;4.5;0.25362709610474177;0.9224316587791832;-0.5206818044166628;0.05830505678433706;1.368209413611254;2.198386472667152;-3.5790936190639915;-0.5996043267324573;-0.29910020873182575;0.378162777125322;-2.9270128483266227;-2.534399787595306;0.11869862763254746;0.7103050794282078;-1.2447197959164615;-0.5368864919047271
S;4.6;0.23426346123959618;0.9306088076798771;-0.530788483758732;0.0695617703410587;1.3680033456397833;2.210210202664154;-3.52190733093361;-0.5647452051948152;-0.30913048570123713;0.3823793077906483;-2.88729315628345;-2.4756392021544587;0.0929697622052097;0.7098883432813452;-1.2646253781440575;-0.5340153770650138
S;4.7;0.2145450085433449;0.9384478778105874;-0.5382879825101039;0.08138441844390609;1.3685347246244213;2.2229224020578666;-3.459684094717675;-0.5280200012095335;-0.31817668010955913;0.3864700465513309;-2.8400756939111638;-2.410239563862251;0.06646651113670066;0.7076592852954482;-1.2794057900138354;-0.5304764124844292
S;4.8;0.19450495006580049;0.9459361516133233;-0.5434549090723877;0.09365963612037476;1.3698062670967115;2.2364745318602184;-3.3928960711682468;-0.48970331624078245;-0.3262896734808898;0.39040862271529964;-2.7861712328587647;-2.3389934013464417;0.03928953056862694;0.7037911976148443;-1.289584401886938;-0.5263216943360352
S;4.9;0.17408171276119333;0.953017778539841;-0.5464562150441239;0.10630762345858713;1.371859080845626;2.2509373080969715;-3.3216261979249726;-0.4499000480079278;-0.33347772385358354;0.39418228892213136;-2.725817445388085;-2.2621032426916967;0.011410242338263377;0.6982877768558893;-1.2953562321282295;-0.5215768564155225
S;5.0;0.1534156530960029;0.9597297853650311;-0.5477851039060031;0.11914943714990223;1.3746340115355196;2.2660922963878987;-3.246964590024163;-0.4091612367700401;-0.33987600017925246;0.39773950129650704;-2.66076698311371;-2.181307979417741;-0.016901684583944032;0.6915813356470357;-1.2978373027660015;-0.5163515252639213
S;5.1;0.13259153378755606;0.9660821296990654;-0.5479340614123185;0.1320094903940925;1.3780669820368647;2.2817488053776422;-3.1698450342539015;-0.36798019869347964;-0.34561966275586187;0.40102890771715227;-2.592603016796442;-2.0981555123342437;-0.04543832536132664;0.6840460369340071;-1.2980842894487918;-0.5107498403118733
S;5.2;0.11238788353079876;0.9724168656136563;-0.5467374942284362;0.14488150422124058;1.3822336505779766;2.297620662978564;-3.092083662184965;-0.32699396119553903;-0.3505687250548224;0.4041446617647777;-2.523220092394851;-2.0148739831687648;-0.07334115880665637;0.676342723326492;-1.2965835415858904;-0.5048933117316747
S;5.3;0.09387613456062205;0.9792169190244011;-0.543908062148013;0.15778493145587547;1.3872379329178024;2.3133128086179466;-3.016095871979406;-0.2870211171605286;-0.3545304388320467;0.4072139733696458;-2.455048549214437;-1.9343531443703688;-0.09945018068806055;0.6693527989141737;-1.2938857523523448;-0.498925243102885
