Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
B;148.9;0.35700462186280646;-0.04673042075768663;0.21679724711699677;-0.5683352525982848;0.5913551060982591;-0.25760073159806396;6.413089816425701;-1.025777106830997
B;149.0;0.3558642419752065;-0.04990815157918149;0.2290447290050186;-0.5653132285645821;0.6148523769725855;-0.2485800285622215;6.415736517697096;-1.038481916562917
B;149.1;0.346387664169578;-0.05384720530592979;0.2435354425387728;-0.5612277480992782;0.62992155103478;-0.24116215024755228;6.389468395492774;-1.0589379056628037
B;149.2;0.3294719179027741;-0.058406164363601576;0.2597843644103621;-0.556234110385267;0.6371571224108585;-0.23529304900668357;6.336336666086043;-1.0863946947028449
B;149.3;0.3066869984817213;-0.06334639548159515;0.2771326197040098;-0.5505555603957468;0.6376793384902761;-0.23085388270625096;6.259880567770198;-1.1196402839276054
B;149.4;0.27926609671075475;-0.06846916437876693;0.2946480322985501;-0.5444639704286338;0.6323793872186378;-0.22775572012396772;6.1634511959689915;-1.1574840781843836
B;149.5;0.24878157597665584;-0.07352615573430299;0.31124606811515987;-0.5382805925035621;0.6224171695580516;-0.2258750646804426;6.051247848914974;-1.1984642311708367
B;149.6;0.2160228064354186;-0.07841456727382834;0.32689216738536775;-0.5320577481877677;0.608360111037296;-0.2251411014153586;5.924853890729885;-1.2420783490283114
B;149.7;0.1814121132769131;-0.08308782072448828;0.34170688070087785;-0.5257974104827561;0.5905126988922866;-0.225513109054166;5.785060508324423;-1.2880941894775084
B;149.8;0.14635192175804157;-0.08735416692600495;0.3554595804500842;-0.5196222019987724;0.569901954078329;-0.22686221120909345;5.6347874418352415;-1.3355767797209506
B;149.9;0.11216489686777997;-0.09103789917690897;0.3680022720153251;-0.5136334568461312;0.5475124878100743;-0.2290600564142995;5.4767900146486586;-1.3836645196334185
B;150.0;0.07935672670786253;-0.09404707785847677;0.3785109055164311;-0.5080482748060238;0.5237642270279963;-0.23207231222240132;5.313258847276335;-1.4315742326018395
B;150.1;0.0484643111500187;-0.09627164141008215;0.3858224328224682;-0.5031602931351333;0.49909695954404043;-0.23587184950501872;5.146800023429608;-1.4783380134579271
B;150.2;0.01941668630120219;-0.09772442613695453;0.3895941795947704;-0.4990570246922559;0.4735588680713114;-0.24044894727883914;4.978282617093575;-1.5236851714101718
B;150.3;-0.007988923982352958;-0.09843549286318343;0.3894422828194015;-0.4958294086791728;0.4471166872949084;-0.24580409276918047;4.808445523405059;-1.5673868988681807
B;150.4;-0.03253096921795695;-0.09820736587477263;0.38431950418298344;-0.49377352564650945;0.4206658610598488;-0.25184366635076394;4.640802280500623;-1.6081921771021843
B;150.5;-0.052880692592367495;-0.0968400151092439;0.3734126247266647;-0.4931385256780585;0.395178192234269;-0.25845289302575836;4.478801981938405;-1.6449076705804586
B;150.6;-0.06798051468939903;-0.09414945248732742;0.35544675137935;-0.4942626552408447;0.37147671075290845;-0.2655529931024443;4.326076254822546;-1.6762376811977706
B;150.7;-0.07674249222065832;-0.08995307970495148;0.32925619482164903;-0.4974608573331629;0.350393699491903;-0.27305808977752477;4.1861472723804365;-1.7009305981954697
B;150.8;-0.07944438723212599;-0.08435274445191787;0.2956245011477008;-0.5025641255734268;0.33188239106737427;-0.2809126790538219;4.058554033374868;-1.7193437047780051
B;150.9;-0.0769650222820708;-0.07755896866222223;0.2558511832366559;-0.5092643075034262;0.3155342242093866;-0.28908473390193024;3.9415189870659333;-1.7323680537245565
B;151.0;-0.06931973808475611;-0.06965421306969866;0.21110285892499192;-0.517316836994687;0.3013914666502302;-0.2974906574864633;3.8342581413864636;-1.740462190654064
B;151.1;-0.05671159744775345;-0.06076108281302517;0.1628266354540706;-0.5264076856540845;0.2893794076984477;-0.3060490819222341;3.735438072049849;-1.7443112570891426
B;151.2;-0.04000032958342459;-0.05105375195595485;0.11163703790573232;-0.5363748238818289;0.27916396333904814;-0.31474390316902223;3.644201821609352;-1.7444504447550724
B;151.3;-0.019841423714385797;-0.04066297582907197;0.0578658856356844;-0.5471243403300301;0.27052702500255776;-0.32355596397368913;3.560205184282914;-1.7411924891518122
B;151.4;0.002455454462113593;-0.029851298364237167;0.0025974046856611643;-0.5583750940388006;0.2628852939892994;-0.33247879331213426;3.4816146560474834;-1.7354968376925637
