Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
A;-17.1;-0.5465984830275152;0.08480227774851645;-0.6261009778603883;0.005692468908932824;-0.5729637373482337;-0.09300600986380303;-0.6396963087226846;-0.09650980954529054;-0.5571510165215541;-0.025648775714602223;-0.6842248851271764;0.0074689200005648715;-0.7543076478553328;-0.15433036122334176;-0.6090460328096547;-0.018082923767479997
A;-17.0;-0.5446422924376515;0.08723848279490465;-0.6236058756300871;0.007784405992154575;-0.5697662868715945;-0.09146158940192173;-0.6416842296965148;-0.09266246179507664;-0.5580833570291599;-0.02476701448971852;-0.6839643119724537;0.010724893296187865;-0.7547915782879349;-0.15158800117174387;-0.609229377200613;-0.016353933670485432
A;-16.9;-0.5419729778733968;0.08965703803737135;-0.6204240909382532;0.009851020386957288;-0.5659745783200778;-0.08980372270997261;-0.6429518167504966;-0.08895275505804179;-0.55849478431547;-0.02397477939910342;-0.6831276134243458;0.013784377602928721;-0.7549271883835944;-0.14903389236753917;-0.6088187081917162;-0.01475653466021587
A;-16.8;-0.5386910552690196;0.09206185629281549;-0.616662397779284;0.01190109451252308;-0.5616731135934803;-0.0880441955079343;-0.6435928640106559;-0.0853629221076666;-0.5584410403283142;-0.023268636772731277;-0.68178517810526;0.01665782298975138;-0.7547559169814164;-0.14664347672494404;-0.6078744498090671;-0.013280197014600148
A;-16.7;-0.5348530978474049;0.09445785494225323;-0.6123867027961687;0.013943387559771203;-0.5569071114017454;-0.08618744621258845;-0.6436610809175365;-0.08187918899997637;-0.557949041703715;-0.022649331890533198;-0.6799818826015889;0.019355123796114704;-0.7542964694428731;-0.14439999928609826;-0.6064287321547059;-0.011919333055046444
A;-16.6;-0.5306359700785492;0.09684818216005642;-0.6077761155677592;0.01598746917068805;-0.5518272129267254;-0.0842578218749006;-0.6433222612648786;-0.07847419858665905;-0.5571248924752306;-0.022106522631427872;-0.6778339835332456;0.021890656904493433;-0.7536271409078479;-0.1422629771922841;-0.6045903061552345;-0.010654798799855314
A;-16.5;-0.5262128555294066;0.09923734227905445;-0.603007570182708;0.01804488525622805;-0.5465783719461283;-0.08227795226573775;-0.6427396719101006;-0.07511857566078106;-0.5560717851497632;-0.021631055932044063;-0.675456014727783;0.024281446303364262;-0.7528230300636825;-0.14019138452764413;-0.6024646513639507;-0.009467697519258245
A;-16.4;-0.5215908038687944;0.10161252604045945;-0.5980779871232977;0.020093462933084005;-0.5412012999142499;-0.08026867091280021;-0.6419178392559779;-0.07183892834311134;-0.5548036516543053;-0.021197586306078264;-0.6728546491393113;0.026501091638831298;-0.7519020896939406;-0.13819423205763037;-0.6000750013037379;-0.008353357140992834
A;-16.3;-0.5167558943571464;0.10395421865997356;-0.5929561956409808;0.022099403971846954;-0.5357331616156191;-0.07825546631867208;-0.6408390731096718;-0.06867760607628792;-0.5533269319160352;-0.020773280981392084;-0.6700214194802596;0.028509175953815635;-0.7508806793609635;-0.1362910152355834;-0.5974398285466229;-0.0073083638448938615
A;-16.2;-0.5116754935683367;0.10625694992744439;-0.5876082038397135;0.024051556421112785;-0.5301676891058724;-0.07624492081538659;-0.6394721194588957;-0.06565420633762464;-0.5516250089229686;-0.02034338320190887;-0.6669414113646681;0.030291208193658825;-0.7497514620466443;-0.134493753999525;-0.5945526667477132;-0.006332189844769687
A;-16.1;-0.5062959113084986;0.10851370444564523;-0.5819779326696954;0.025935437191944466;-0.5244837047624555;-0.0742429112643137;-0.6377666997063862;-0.06279379403598995;-0.549669928349287;-0.019891515716326857;-0.6635861694863499;0.03182892828382222;-0.7484987879364384;-0.13281993134170467;-0.5913958253444456;-0.005426112414729012
A;-16.0;-0.5007068348633332;0.11070984739534495;-0.5761389357575624;0.02772890637572889;-0.5187968412361332;-0.07228019150295051;-0.6357981495581777;-0.06011581217966988;-0.5475276536578733;-0.019391071756045264;-0.6600135336774624;0.033098320096002;-0.7471826251153262;-0.1312641936953769;-0.5880483395606877;-0.004577777813810968
A;-15.9;-0.49503286984290806;0.11283600628942647;-0.5702037330751475;0.029419914464937413;-0.513242440349905;-0.07038488232255258;-0.6336733918641722;-0.057625853654874604;-0.545281219498353;-0.018821962770676492;-0.6563047642529911;0.034087667950536193;-0.7458744470116327;-0.12981032813572302;-0.5846066771855849;-0.003771939223721432
A;-15.8;-0.4893247608427762;0.11487176078703065;-0.5642024914758945;0.030974744147909128;-0.5079120429610793;-0.06859212402908543;-0.6314369404555453;-0.0553566866812627;-0.542980002183616;-0.018148065534608016;-0.6524906040347185;0.03476145525508034;-0.7446200067764108;-0.12846365451776798;-0.5811295007543347;-0.00299903411918212
A;-15.7;-0.4836455461138547;0.11679874735562823;-0.5581790944191409;0.03236388324960782;-0.5029040564777238;-0.0669344046228666;-0.6291425424547317;-0.05333619142707491;-0.540678351917756;-0.017337928468414532;-0.6486104740307699;0.03508906152058877;-0.7434693197487334;-0.127226217775938;-0.577682247643363;-0.002248973721600045
A;-15.6;-0.4780323456936282;0.11863345393551317;-0.5521886130118876;0.03361576109760822;-0.4982295872713731;-0.06539832833949344;-0.6268233373443648;-0.05153603464651635;-0.5383851287324521;-0.016404822051600654;-0.6446997384977635;0.03510383353709301;-0.7424275274955487;-0.1260802879511438;-0.5742847613360365;-0.0015160585777795887
A;-15.5;-0.4724834347496145;0.12040025035048174;-0.54625739764694;0.03477028922752545;-0.49384981277893836;-0.0639582122343949;-0.6244830417112759;-0.04991761180409515;-0.5360806388396471;-0.01537002098783713;-0.6407714435239349;0.034852936960724;-0.7414723255200082;-0.1250087664715709;-0.5709240903969182;-0.0007983581742250223
A;-15.4;-0.4670958824264231;0.12212331326525216;-0.5405053238443145;0.03587261702878308;-0.4898146218934869;-0.06259005596755873;-0.6221975823086607;-0.04843376434386659;-0.533798336934872;-0.014267739679694635;-0.6369031306716169;0.03438766490144651;-0.7406321358346775;-0.12398012059990293;-0.5676548368425376;-8.780958441700903e-05
A;-15.3;-0.4619649790189735;0.12383181488868367;-0.5350555460839539;0.0369762566253824;-0.4861628318163502;-0.06126353048131428;-0.6200418425186127;-0.047028874629780226;-0.53156669755825;-0.013138561821667949;-0.6331728206971912;0.033768877384042995;-0.7399299035955273;-0.12295955377794066;-0.5645263908959404;0.0006232604294789112
A;-15.2;-0.4570354228252844;0.12553429779517966;-0.5298679209692141;0.03809138743344853;-0.4828326513120249;-0.059970254885091556;-0.6179834161152211;-0.04569230407301106;-0.5293516358204711;-0.01197952532260782;-0.6295522708804313;0.033015406248640744;-0.7393273184985363;-0.12194780772440428;-0.5614999519468462;0.0013327182384959002
A;-15.1;-0.45225316988411546;0.12723330237385344;-0.5248975125871524;0.039218368754551314;-0.47977336514555624;-0.05870764219953717;-0.6159901699015853;-0.04442259686120842;-0.527124184126742;-0.01078301033362461;-0.626012126306831;0.03213600321374077;-0.738791402184348;-0.12094978961613823;-0.5585421333030887;0.0020378374426863743
A;-15.0;-0.4475481201476681;0.12894650219799075;-0.520098381549178;0.04038169718251794;-0.47689402512606893;-0.05745776374170486;-0.6140196108999669;-0.04319592203890554;-0.524836542108531;-0.009552531802682118;-0.6225170845937935;0.031165290660911893;-0.7382694595034058;-0.11996193820672651;-0.5555977767164695;0.002736560793518805
A;-14.9;-0.4428382767220471;0.13068927992811297;-0.5154111930807321;0.041601458019672855;-0.47409586854344266;-0.056204224200363306;-0.6120208564597034;-0.04199229111584124;-0.5224361575115966;-0.008289162890774193;-0.6190232013156276;0.030134188987627653;-0.7377037642542019;-0.11898387903945018;-0.5526046928040298;0.003425388614894942
A;-14.8;-0.43825767132621873;0.13247478516346067;-0.510979569156599;0.042907528775661063;-0.47147841683420033;-0.05492960349175657;-0.6100922617626434;-0.04077736985904146;-0.5199825379525915;-0.007030852328840709;-0.6156292641303445;0.029079005706581285;-0.73714965042873;-0.11798771323427548;-0.5496515159902611;0.0041112735449502225
A;-14.7;-0.43401361868022814;0.1343209620786734;-0.5070206192723496;0.04434205431710492;-0.4691999645027565;-0.0536121590709584;-0.6083835305958054;-0.03950407690474922;-0.5175705627342468;-0.005830295010593289;-0.6124838511643818;0.02804681225456651;-0.7366976425128922;-0.1169321795192193;-0.546874778900106;0.004806399725682198
A;-14.6;-0.43018712080527877;0.13622750980467924;-0.5036156002093195;0.045909527391525984;-0.46733133535664173;-0.05224643317306654;-0.6069569399466435;-0.03816055935329388;-0.5152412720899431;-0.004708553237930069;-0.6096460208538206;0.027050829839840418;-0.7363830608388513;-0.11580533906445734;-0.5443334953558185;0.005511708698667128
A;-14.5;-0.42687795106703774;0.13819269322649497;-0.5008621538158353;0.047613378259680594;-0.4659619786421887;-0.05082741982211125;-0.6058873878484814;-0.03673526895800272;-0.5130461950882959;-0.0036902937740119768;-0.6071868975778818;0.026103040406523448;-0.7362517219126143;-0.11459379577545636;-0.5421004928293804;0.006228484792950795
A;-14.4;-0.42422505484536543;0.14024364291271407;-0.4989189555222282;0.04950578750525736;-0.4651751067185135;-0.049330739486965314;-0.6052799545792711;-0.03517440877101041;-0.5110435806294742;-0.0028152430805938877;-0.6052109960162451;0.0252616405892514;-0.7363549841389485;-0.11325831789554197;-0.5402602214291772;0.006970103582506049
A;-14.3;-0.42231281142754984;0.14240648903414854;-0.4978916554674928;0.0516336110514084;-0.46500593683248503;-0.04773493358651493;-0.6052032860585603;-0.03342986531957237;-0.5092655688012151;-0.0021108750437726087;-0.6037856828911199;0.024580911543792716;-0.7367166709224282;-0.11176719638649146;-0.5388595879366722;0.007747615577503808
A;-14.2;-0.4213286971713295;0.14470709242934898;-0.4979839598170095;0.054050907004153714;-0.4655813530166766;-0.04601178135019257;-0.6057929571711558;-0.03144477193025175;-0.5077939898481194;-0.0016328885621152978;-0.6030483684406995;0.024120397000555904;-0.7374131798111554;-0.11007650933286506;-0.5380173252346907;0.00857416468119343
A;-14.1;-0.42144204408575003;0.1471713833388426;-0.49938170352917055;0.05681029223052203;-0.46701212746851883;-0.04413570892913743;-0.6071735263360463;-0.029164074054827793;-0.5067033973370147;-0.0014301733497195102;-0.6031237614617604;0.023938340484150444;-0.7385122977145437;-0.10814418011648019;-0.5378397387799971;0.00946336071201781
A;-14.0;-0.42252177752174536;0.14978340379770838;-0.5019497202774108;0.059876703030640854;-0.4691983347469195;-0.04212050564994563;-0.6092647565483427;-0.026613521511810845;-0.5059398338553933;-0.0014735300799220141;-0.6039232094490599;0.024014892636214036;-0.7399483510119511;-0.1059956631475778;-0.5382459190247939;0.010403003136453925
A;-13.9;-0.42436354037583257;0.15251117412591153;-0.505469875370852;0.06318504586920692;-0.4719956356546513;-0.03999041277125581;-0.6119337336845776;-0.023845824074377298;-0.505419223383516;-0.0017188028039019088;-0.6053053714283552;0.024303072612656962;-0.7416255149900124;-0.10367770496817563;-0.5391124169320207;0.011370872561379919
A;-13.8;-0.4267736885175477;0.15534314223090817;-0.5097483924112103;0.06670124427593294;-0.4752447396354631;-0.03776957832505623;-0.6150647094795776;-0.020888728660797717;-0.505062737977295;-0.002107475496663902;-0.6071382234515612;0.024783304147218743;-0.7434477301220577;-0.10121855392134993;-0.5403140040192174;0.01236014904865712
A;-13.7;-0.42951453472497025;0.15826182876415196;-0.5145444121221745;0.0703787150879771;-0.4787548832588948;-0.035487706366695626;-0.6185117148789541;-0.01778149074529356;-0.5047726355043833;-0.0025698569732170995;-0.6092583093410475;0.02542487809718086;-0.7452992737289641;-0.09865620409301723;-0.5416976320126636;0.013360290152556686
A;-13.6;-0.43249328671646037;0.16123987948425622;-0.5197495758134876;0.07416915807640301;-0.4824721527187039;-0.03315469316324293;-0.6222109298078919;-0.014560580656372224;-0.50451493042151;-0.00310232113584874;-0.6116029132486194;0.02619463088500318;-0.7471389507206263;-0.0960219616799396;-0.5432158276769599;0.014350929922042788
A;-13.5;-0.4356648652293478;0.16425695027266674;-0.5253058241590391;0.0780386086936069;-0.48637604159929193;-0.030775889303836124;-0.6261314476781257;-0.01125003261486679;-0.5042778710338931;-0.00371171759838429;-0.6141431681403455;0.027071376624710375;-0.7489479604821625;-0.09333602405894847;-0.5448515323716059;0.01531706692414403
A;-13.4;-0.4388619356694461;0.16727212801299274;-0.5310232908563322;0.0819123208525836;-0.4903630037216571;-0.028368959247551118;-0.6301560176862218;-0.007909095298916036;-0.5039933717365113;-0.00437929490912925;-0.6167620442974968;0.02799912341686106;-0.7506514039455414;-0.09064911287841504;-0.5465099166311926;0.016228645002049902
A;-13.3;-0.44192995669416657;0.17024445201859884;-0.5367238045141924;0.08571665964744302;-0.49434063189899113;-0.025950499475005273;-0.6341747946317797;-0.004596282185135969;-0.5035998452657884;-0.00509114298921709;-0.6193515181423583;0.028922247748031538;-0.7521815184057301;-0.08801074683325893;-0.5481056173748158;0.017055756724665194
A;-13.2;-0.4447633677735876;0.17318372787628;-0.5423099048810034;0.08945588245128278;-0.4982021961315857;-0.02354115667671497;-0.638137666271346;-0.0013084291857943242;-0.5030636587187125;-0.0057951321720626225;-0.6218417174936572;0.029851891406747377;-0.7534841522584861;-0.08542111386040485;-0.549566642761155;0.01781058012550396
A;-13.1;-0.4472338597029486;0.176110353658526;-0.547669555296773;0.09314749831528779;-0.5018088928789757;-0.02116577434914113;-0.641986660851229;0.001967874947694348;-0.5023409806892909;-0.006418492269246734;-0.6241467409182571;0.030811167933102013;-0.7544906360622372;-0.08287345879077446;-0.5507991152876333;0.018514132106677295
A;-13.0;-0.44931888902779704;0.17903707583644835;-0.5527857237172595;0.0968079063819074;-0.5051224775742424;-0.018835565599875537;-0.645722161698064;0.005245878693051154;-0.501437374683781;-0.006939807452241986;-0.6262562485141174;0.03181971991183197;-0.7551897417593487;-0.08035742211761399;-0.5517903059855271;0.019180279884476903
A;-12.9;-0.45100803987433125;0.18198268184573863;-0.5576565805254443;0.10046325201428274;-0.5081087092592513;-0.016561887109036277;-0.649354980240596;0.008546327281989896;-0.5003648638351441;-0.007335077081892294;-0.6281686793866568;0.03290497161720918;-0.7555755208209529;-0.0778561538353868;-0.5525334905201209;0.019828184313405828
A;-12.8;-0.4521021849687017;0.1849404035880058;-0.5620848141612464;0.10408530731978516;-0.510595892220846;-0.014369506563475909;-0.652765869366382;0.01184708768706244;-0.49903970884458726;-0.007536432238265611;-0.6297437189989292;0.03405222451132417;-0.7555467995678438;-0.07539394654957832;-0.5528911061342097;0.020455311500254147
A;-12.7;-0.452400229662838;0.1878917271043692;-0.5658634182351614;0.107628887009108;-0.5124230652387753;-0.012279930167467867;-0.6558263181930633;0.015112887437969569;-0.49737484779197416;-0.007490013486137315;-0.6308385423806415;0.03523217548295854;-0.7550036427414755;-0.07300580722031835;-0.5527284257668228;0.021048702201836633
A;-12.6;-0.4517146924512012;0.19084416991768194;-0.5688139371785086;0.111086839543451;-0.5134147922344914;-0.010322761706301975;-0.6584319232742661;0.01833648108261965;-0.49529602081025104;-0.007112236577356157;-0.631321678647037;0.03644589604035442;-0.7538501827391526;-0.07070217768051101;-0.5519109752286564;0.021619991455829712
A;-12.5;-0.4498571282312174;0.19380037413432571;-0.5707542016179996;0.11444493875128448;-0.5133995619087699;-0.008524736256409149;-0.6604733861217928;0.021505731377130743;-0.4927255320285342;-0.006326399650618875;-0.6310599165927888;0.03768876066166804;-0.7519898874812565;-0.06849803330544812;-0.5503037478752866;0.022175761988455278
A;-12.4;-0.44687460610093144;0.1967415169510689;-0.5717113225438748;0.11768103808995178;-0.5124332405432437;-0.006879260620328509;-0.6619684200136042;0.024603906647901574;-0.4896945416812466;-0.005179383451942243;-0.6300892818400214;0.038944370088890956;-0.7494547713848947;-0.06640485508306249;-0.54795568054349;0.022701444114116676
A;-12.3;-0.4429074160478148;0.19965193012988092;-0.5718016842081255;0.12078599354545183;-0.5106509448682157;-0.005372149972774132;-0.6629920103866;0.027623659252764554;-0.48628105295301793;-0.003749650136763094;-0.6285134548512836;0.04020382471649153;-0.746327210391704;-0.0644222261030789;-0.5449844897179386;0.02318600570485252
A;-12.2;-0.4379782236722498;0.2024897743561338;-0.5710172694011568;0.12370256066292384;-0.5081091944594833;-0.003984553307708971;-0.6635286322504159;0.03052479050173318;-0.48249010004275394;-0.0021096595558480757;-0.626346590138656;0.04142435883303275;-0.7426243001098758;-0.06258478700242698;-0.5414222489024407;0.02359027414414694
A;-12.1;-0.4321429802176784;0.2052098694871649;-0.5693792618606679;0.1263719846852034;-0.504896861302524;-0.002692848306688589;-0.6635800421742539;0.03326595752882433;-0.4783417838299293;-0.00034941341804550774;-0.62362638486732;0.04256089712588196;-0.7383815240586333;-0.060927047141857926;-0.5373268317036111;0.02387190351552171
A;-12.0;-0.4255223312659764;0.20782188356275277;-0.566998905802298;0.12881775183303645;-0.5011098938649416;-0.0014975591289969614;-0.6632228051801192;0.03586173042290941;-0.47391161247358315;0.001500010320754086;-0.6204426076835396;0.04362815505360107;-0.7336699043017862;-0.05942755269530675;-0.5327907627728035;0.02404657133506838
A;-11.9;-0.4182014718213436;0.21033868389479426;-0.5639562805110474;0.1310640534962113;-0.49681049999466076;-0.0004026491804989263;-0.6625123998642986;0.03832755377194452;-0.4692556998068138;0.003425875254199795;-0.6168583150131237;0.04464213719302279;-0.7285397988358113;-0.05806537296179126;-0.5278760310892991;0.02413265412887089
A;-11.8;-0.41037549118573313;0.21276866558083363;-0.5604309527360858;0.1331406048681858;-0.4921596413153493;0.0005971488132656688;-0.6615703683855507;0.04068132866260399;-0.46448891605431086;0.005367571500296542;-0.6130175198934102;0.045619811553656575;-0.7231049025539527;-0.056813438195508326;-0.5227344900161839;0.02414547727443317
