Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
A;-20.0;-0.010502511898323519;0.03256503979002012;0.2538330262857116;0.08039110805256477;0.17755791382270303;0.04367183723704038;0.362698004526969;-0.026353281677999885;0.1396733193136086;-0.036766648466795004;-0.3286500645760797;-0.5208975352451994;0.43701421477253755;0.13988197898234844;0.6742146732981293;0.1232734872087752
A;-19.9;-0.018878786721444385;0.030685939421159603;0.2635013667319832;0.08851097552719711;0.1750990430371715;0.045032684636600706;0.3692944234111124;-0.02458189265820865;0.14020082705522086;-0.036993537645223284;-0.33250591589338585;-0.526124179214507;0.42493420944275284;0.1304979846212948;0.6783471284132485;0.12394561437059151
A;-19.8;-0.02729392053210411;0.028836882255941276;0.2733374034278677;0.09674272474694856;0.17202301667737885;0.046143579315469196;0.3762319470753557;-0.022383856677374858;0.14006453464389956;-0.03721154723106146;-0.33440874505263807;-0.5296725522712391;0.4125236732118953;0.12112753455694758;0.6825270807853325;0.12479909094380312
A;-19.7;-0.035721561740340135;0.02699494733690777;0.283014308527731;0.10490850600951074;0.16848292221941463;0.04702728748632978;0.3830519891759323;-0.020043655153940687;0.13940006856626752;-0.03743500608120698;-0.33556222063034324;-0.5325506351965097;0.39988042244758404;0.1117708199073224;0.6863797744784836;0.12567138864558422
A;-19.6;-0.04387063048643114;0.025218121933615834;0.2924699658757337;0.1129476360658428;0.16468237167545396;0.04772038695025138;0.38980260256631105;-0.017475250853213442;0.13828495534998808;-0.037674415973086184;-0.33659314800834395;-0.5355161229492138;0.3874159163864408;0.10265826630995889;0.6899663735819157;0.12662514599046923
A;-19.5;-0.051317202201364154;0.023592938572670974;0.30168459242143975;0.12080599063339736;0.1608994954376577;0.04827211571694079;0.39663776775261894;-0.01451022535304336;0.136821338062866;-0.0379406020684776;-0.33284122029117924;-0.5340506860273768;0.3757134852372328;0.09411319660957851;0.6934629765932279;0.127782386703806
A;-19.4;-0.05793936648965925;0.022154843155465898;0.3106613018858768;0.12847960712314332;0.15717673204592586;0.04869357799051244;0.4036551869066187;-0.011038616672988777;0.13499549427527668;-0.03823709770232675;-0.32293088129814596;-0.5268317184282241;0.3649447532754677;0.08626746333858648;0.6969292067916353;0.1292031917286934
A;-19.3;-0.06359844429806039;0.020946808562065655;0.319433375031128;0.1359808012655943;0.15355499992734067;0.04899748399010839;0.4110082967400217;-0.006910600331283323;0.1327834120617819;-0.038567039520918556;-0.3252562762321243;-0.532679780732503;0.3553004474566688;0.07927208820289877;0.7004674706396443;0.13096912875933428
A;-19.2;-0.06789667121240228;0.020028024742682504;0.3278569987538722;0.14317882282295535;0.1503644587901185;0.0492341463789252;0.41861388948174394;-0.002134120540828288;0.13037076028656003;-0.038941162002195995;-0.33439969231932043;-0.5461950624760408;0.34734466159437494;0.07338210436086001;0.704105612569073;0.13311857853132084
A;-19.1;-0.0705156948667085;0.01943616745744059;0.3357474904948283;0.14992623025075336;0.14789769070715053;0.049444878226706734;0.4262895289511466;0.0032070476624785904;0.12794537606467848;-0.03936801787602917;-0.269141077488376;-0.48478942572588757;0.34153866243130304;0.06878385109450669;0.707790392637822;0.1356462409216693
