Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
G;-19.3;1.1312852765306003;0.26193401395770266;0.8203385175395117;0.2765713364581215;2.6180076892449504;1.2462550400363508;2.1622832165431203;1.5276263316541727
G;-19.2;1.1652442104702692;0.24911122291124954;0.8326732252178624;0.26298672612916096;2.5974178011031555;1.2266911814197359;2.1444745161536365;1.5128916732816626
G;-19.1;1.1980361222793539;0.2369200630303201;0.8447988401234627;0.24987130703571303;2.5772395822697307;1.2076987364284166;2.124335848133945;1.4971166299217091
G;-19.0;1.228900008179199;0.2251275372122219;0.8568263447219908;0.23726157299567685;2.5573645501988054;1.1892307892291551;2.10224026933609;1.4803821571072961
G;-18.9;1.2570131756663434;0.21339913287385937;0.8688298671391514;0.22515144571297796;2.537705542536413;1.171208265997243;2.07884782516988;1.4629050502134002
G;-18.8;1.2817199714755771;0.20161013655704885;0.880993377199188;0.213625275389421;2.5181128218171374;1.153605072561163;2.0542401315812895;1.444620562109788
G;-18.7;1.3023425896826248;0.18960151106364798;0.8934699004727844;0.20274841544698852;2.498449934632248;1.1363869281475036;2.0285929367128737;1.4255126187410716
G;-18.6;1.3189815078068188;0.17733631512683878;0.9060956427901452;0.19244575723762658;2.4787016851551433;1.1195171192858693;2.0021199631201214;1.4057165053116418
G;-18.5;1.3320923352081122;0.16489634376343343;0.9186588957465953;0.18262876864655198;2.4588666083652724;1.1029713576927893;1.974848030016267;1.3853184670417504
G;-18.4;1.3415970179149372;0.1520725415213393;0.9308489531664659;0.17313943106200114;2.4390010221346516;1.086683578695789;1.9474316948489103;1.364678833929514
G;-18.3;1.3475262056091624;0.1386688658281532;0.9423124988353031;0.16379881821027542;2.4191776294502363;1.0705851934986548;1.9205436473496156;1.3441843996920038
G;-18.2;1.35036021751158;0.12487531228032633;0.9530485128072907;0.15461376035275087;2.399312738925884;1.0546665745312325;1.8938640927323598;1.3237103519901292
G;-18.1;1.3504628780524581;0.11085996210426341;0.9630987695317255;0.1456098192637354;2.379311542133963;1.0389192104547034;1.8670722194192702;1.3031120853953504
G;-18.0;1.3485829028407927;0.09689035369366206;0.9724110945560756;0.1367742792042277;2.359101643056694;1.023338049522068;1.8397610769096784;1.28225719774449
G;-17.9;1.3454953296567527;0.08325460744086932;0.9809628176600107;0.12810705147236146;2.3386027012566997;1.0079206917063832;1.8114665240198602;1.2609813836085269
G;-17.8;1.3407259591630574;0.06958979546627564;0.9884490009779121;0.11944576284673492;2.3178980973270162;0.9925927443663554;1.7830913780371005;1.2397279830389922
G;-17.7;1.333491431710618;0.05534484653605887;0.9944394018236524;0.11056205645816508;2.2971295407650745;0.9772568112999265;1.7559756021443786;1.2191506790602848
G;-17.6;1.3233648338961812;0.04023828758738812;0.9987997380622065;0.10136539431412395;2.276328063893823;0.9618483176718629;1.7307600610841125;1.1995327288463078
G;-17.5;1.3097914751442667;0.023925359890466957;1.0013760790905488;0.09175287566434864;2.2555442171290307;0.9462978853205346;1.7082138186865437;1.1812122173748327
G;-17.4;1.2925823367058529;0.006133723079578601;1.001811243599962;0.08154389647129179;2.234859027066557;0.9305359830176263;1.689159580390554;1.16463290612664
G;-17.3;1.2718450054504427;-0.01324857617054409;0.9998459103144937;0.07060669112212103;2.214304755143284;0.9145089000175339;1.6740770160796452;1.150078684392993
G;-17.2;1.2470969109102077;-0.034655669614613416;0.9950261163348344;0.058713292313991694;2.194038113338311;0.8981405383336041;1.6641363615386298;1.1381566633705424
G;-17.1;1.2179738069440083;-0.05845328332983968;0.9869453208153889;0.04565911487853924;2.174192787051336;0.8813622117376729;1.6603675251894177;1.12940750947693
G;-17.0;1.1849818143585509;-0.08437182507763197;0.9759158711246951;0.03156436903652615;2.1546220037985213;0.8641700678975504;1.662161064429117;1.1234990290966445
G;-16.9;1.1487228041962156;-0.11203209650365586;0.9624280164716672;0.01662935282876621;2.135139283018856;0.8465811481040806;1.6685718357209889;1.1199064294477847
G;-16.8;1.1101973576747168;-0.14088181655050036;0.9469671478059225;0.00106248394925057;2.1154892522086204;0.8286169576852966;1.6784269383316492;1.1180362509078123
G;-16.7;1.070539626120719;-0.17027438751159796;0.9301231390147429;-0.014880686638232277;2.0953785301363146;0.8103095367371784;1.690313824820977;1.1171687860105837
G;-16.6;1.0298226323233628;-0.20014315701059626;0.9121077320456674;-0.03111922210458662;2.074809428839975;0.7916763344755164;1.7040128007643207;1.1171473859608816
G;-16.5;0.9880068790855301;-0.23049835099476024;0.8930293823966644;-0.04761386255946132;2.053833366539931;0.7727349893299396;1.7195243343498698;1.1179370913268714
G;-16.4;0.9452886362416741;-0.261174885292788;0.8732679559579948;-0.06421730301524864;2.0323936790451995;0.7535064137359031;1.7363169383158197;1.119203353289071
G;-16.3;0.9018001763508758;-0.29203833616315755;0.8531732227517157;-0.08079199621956334;2.0104639125729573;0.7340181880577106;1.7539323273703675;1.1206496722389034
G;-16.2;0.8585570524900978;-0.3225510841312742;0.8330808519306023;-0.09717627986733479;1.98784869340317;0.7143131934756699;1.7714032730279636;1.121829299652647
G;-16.1;0.8169336402518939;-0.3520014089654353;0.8134049691862248;-0.11317326155923091;1.9642532503460668;0.6944302676153464;1.7874501673027479;1.1221614202920587
G;-16.0;0.7775697604892144;-0.3800538641317832;0.7942719797250435;-0.1286981596431449;1.939643634047072;0.674434083327812;1.8015918636381891;1.1214520854130883
G;-15.9;0.7411739559952437;-0.40634031668617965;0.7757924899158914;-0.14366746723054113;1.9139809286033085;0.6543951625616709;1.8133207417407502;1.119507658634714
G;-15.8;0.7088505160046124;-0.43027854975952096;0.758487095896077;-0.15787101483113908;1.8869684951628045;0.6343190258586597;1.821408664942426;1.115716039090072
G;-15.7;0.6814418850376267;-0.45141639078054485;0.7428477011649366;-0.17111884905801134;1.8583712258196572;0.6142069346308601;1.8248238734663036;1.109540279788725
G;-15.6;0.6603139169302841;-0.4690220047044127;0.7294136995470968;-0.18317429556102915;1.8278494868767874;0.5940871700796455;1.82211891653268;1.1002924189402026
G;-15.5;0.6467010715917718;-0.48243913591998755;0.7187042456337487;-0.19381805591923484;1.7950850932305658;0.5739768584302087;1.811962495624964;1.0873316894730407
G;-15.4;0.6401256936474091;-0.49189278394641534;0.7105695134449572;-0.20309192275060006;1.7603767053718746;0.5539538805721183;1.7948768587581925;1.0709105027175254
G;-15.3;0.6396953866368484;-0.4978054903339322;0.7046377661330694;-0.21110820489827908;1.7242097120465187;0.5341367807608668;1.77187275773622;1.0515386670524505
G;-15.2;0.6444215250666252;-0.5007155586279923;0.7007121238202632;-0.21797831769738085;1.686930973182534;0.5145342687559626;1.743920473594653;1.0296359266599584
G;-15.1;0.6530653694345139;-0.5012889181594726;0.6985006555815727;-0.2238508883272603;1.6489759117735119;0.4951638862740859;1.7122542392236357;1.0057491582680549
G;-15.0;0.6653681901284365;-0.4995795410615811;0.6977752564913136;-0.2287496621125964;1.6106606286196747;0.476172554189942;1.6772381127458735;0.9801220051198571
G;-14.9;0.6812752069456796;-0.4955441502495397;0.698398661594887;-0.23267078821995124;1.5722005583361378;0.45768464431476996;1.6390074002469777;0.952886695632674
G;-14.8;0.7001951254977419;-0.4893901701116725;0.6999677234665076;-0.2356883095962976;1.5340852547930597;0.439891875456734;1.5983104945287336;0.9244846721654207
G;-14.7;0.7215812316609984;-0.48129703378471245;0.7020829649207525;-0.2378721095710974;1.4967865152214141;0.4229871078029035;1.5558497776857112;0.8953428589861478
G;-14.6;0.744601919666338;-0.47178596004780093;0.7047356494109405;-0.23932093042461666;1.4604148132275592;0.40686315412682017;1.512345066706088;0.8657258252260713
